,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0.0,0,10000.0
1,2021-11-24,9940.48,0.0,0,10000.0
2,2021-11-25,9861.12,0.0,0,10000.0
3,2021-11-26,9742.08,0.0,0,10000.0
4,2021-11-29,9781.759999999998,0.0,0,10000.0
5,2021-11-30,9880.96,0.0,0,10000.0
6,2021-12-01,9861.12,0.0,0,10000.0
7,2021-12-02,9920.64,0.0,0,10000.0
8,2021-12-03,9980.16,2.0,0,10000.0
9,2021-12-06,9960.319999999998,2.0,0,10000.0
10,2021-12-07,9960.319999999998,2.0,0,10000.0
11,2021-12-08,10099.2,0.0,0,10000.0
12,2021-12-09,10019.839999999998,2.0,0,10000.0
13,2021-12-10,10000.0,0.0,0,10000.0
14,2021-12-13,9900.8,0.0,0,10000.0
15,2021-12-14,9861.12,1.0,1,10000.0
16,2021-12-15,9940.48,1.0,0,10080.48
17,2021-12-16,9980.16,0.0,0,10120.72
18,2021-12-17,10039.679999999998,0.0,0,10181.08
19,2021-12-20,10297.6,2.0,2,10442.64
20,2021-12-21,10178.56,2.0,0,10442.64
21,2021-12-22,10337.28,2.0,0,10442.64
22,2021-12-23,10277.759999999998,2.0,0,10442.64
23,2021-12-24,10218.24,2.0,0,10442.64
24,2021-12-27,10277.759999999998,0.0,0,10442.64
25,2021-12-28,10257.92,0.0,0,10442.64
26,2021-12-29,10238.08,0.0,0,10442.64
27,2021-12-30,10277.759999999998,0.0,0,10442.64
28,2021-12-31,10396.8,0.0,0,10442.64
29,2022-01-04,10416.64,2.0,0,10442.64
30,2022-01-05,10396.8,2.0,0,10442.64
31,2022-01-06,10555.52,0.0,0,10442.64
32,2022-01-07,10595.2,2.0,0,10442.64
33,2022-01-10,10456.319999999998,2.0,0,10442.64
34,2022-01-11,10496.0,0.0,0,10442.64
35,2022-01-12,10416.64,0.0,0,10442.64
36,2022-01-13,10257.92,0.0,0,10442.64
37,2022-01-14,10257.92,1.0,1,10442.64
38,2022-01-17,10317.44,1.0,0,10503.210000000005
39,2022-01-18,10376.96,0.0,0,10563.780000000002
40,2022-01-19,10456.319999999998,0.0,0,10644.54
41,2022-01-20,10357.12,2.0,2,10543.590000000002
42,2022-01-21,10357.12,0.0,0,10543.590000000002
43,2022-01-24,9920.64,0.0,0,10543.590000000002
44,2022-01-25,10119.04,1.0,1,10543.590000000002
45,2022-01-26,9980.16,0.0,0,10398.900000000003
46,2022-01-27,10000.0,1.0,0,10419.570000000003
47,2022-01-28,10238.08,0.0,0,10667.610000000004
48,2022-02-07,10654.72,0.0,0,11101.680000000004
49,2022-02-08,10714.24,2.0,2,11163.690000000004
50,2022-02-09,10674.56,2.0,0,11163.690000000004
51,2022-02-10,10436.48,2.0,0,11163.690000000004
52,2022-02-11,10297.6,0.0,0,11163.690000000004
53,2022-02-14,10238.08,0.0,0,11163.690000000004
54,2022-02-15,10277.759999999998,1.0,1,11163.690000000004
55,2022-02-16,10218.24,0.0,0,11099.040000000005
56,2022-02-17,10317.44,1.0,0,11206.790000000005
57,2022-02-18,10337.28,0.0,0,11228.340000000004
58,2022-02-21,10218.24,2.0,2,11099.040000000005
59,2022-02-22,10317.44,0.0,0,11099.040000000005
60,2022-02-23,10079.36,0.0,0,11099.040000000005
61,2022-02-24,10158.72,1.0,1,11099.040000000005
62,2022-02-25,11170.56,0.0,0,12204.210000000005
63,2022-02-28,10872.96,2.0,2,11879.160000000003
64,2022-03-01,11091.2,2.0,0,11879.160000000003
65,2022-03-02,11448.319999999998,2.0,0,11879.160000000003
66,2022-03-03,10892.8,2.0,0,11879.160000000003
67,2022-03-04,10853.12,0.0,0,11879.160000000003
68,2022-03-07,10416.64,0.0,0,11879.160000000003
69,2022-03-08,10257.92,1.0,1,11879.160000000003
70,2022-03-09,10456.319999999998,1.0,0,12108.860000000004
71,2022-03-10,10555.52,0.0,0,12223.710000000006
72,2022-03-11,10317.44,0.0,0,11948.070000000003
73,2022-03-14,9642.88,0.0,0,11167.090000000006
74,2022-03-15,9920.64,1.0,0,11488.670000000006
