,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0,0,10000.0
1,2021-11-24,9913.830000000002,2,0,10000.0
2,2021-11-25,9913.830000000002,4,0,10000.0
3,2021-11-26,9852.28,4,0,10000.0
4,2021-11-29,9938.45,2,0,10000.0
5,2021-11-30,10000.0,2,0,10000.0
6,2021-12-01,9938.45,1,1,10000.0
7,2021-12-02,10221.580000000002,3,0,10284.97
8,2021-12-03,10233.89,2,2,10297.36
9,2021-12-06,10381.61,2,0,10297.36
10,2021-12-07,10381.61,4,0,10297.36
11,2021-12-08,10418.54,2,0,10297.36
12,2021-12-09,10295.44,0,0,10297.36
13,2021-12-10,10246.2,1,1,10297.36
14,2021-12-13,10135.410000000002,2,0,10186.03
15,2021-12-14,10529.330000000002,0,0,10581.87
16,2021-12-15,10541.64,2,2,10594.240000000002
17,2021-12-16,10627.81,4,0,10594.240000000002
18,2021-12-17,10184.65,2,0,10594.240000000002
19,2021-12-20,10184.65,11,0,10594.240000000002
20,2021-12-21,9975.38,4,0,10594.240000000002
21,2021-12-22,10393.92,0,0,10594.240000000002
22,2021-12-23,10110.79,2,0,10594.240000000002
23,2021-12-24,10406.23,0,0,10594.240000000002
24,2021-12-27,10061.55,2,0,10594.240000000002
25,2021-12-28,9926.14,11,0,10594.240000000002
26,2021-12-29,9938.45,4,0,10594.240000000002
27,2021-12-30,9975.38,0,0,10594.240000000002
28,2021-12-31,9987.69,2,0,10594.240000000002
29,2022-01-04,9778.420000000002,0,0,10594.240000000002
30,2022-01-05,9803.04,2,0,10594.240000000002
31,2022-01-06,9815.35,2,0,10594.240000000002
32,2022-01-07,9852.28,2,0,10594.240000000002
33,2022-01-10,9803.04,0,0,10594.240000000002
34,2022-01-11,9815.35,4,0,10594.240000000002
35,2022-01-12,9716.87,2,0,10594.240000000002
36,2022-01-13,9569.15,4,0,10594.240000000002
37,2022-01-14,9606.08,7,0,10594.240000000002
38,2022-01-17,9679.94,2,0,10594.240000000002
39,2022-01-18,9618.39,2,0,10594.240000000002
40,2022-01-19,9556.84,4,0,10594.240000000002
41,2022-01-20,9569.15,2,0,10594.240000000002
42,2022-01-21,9224.47,2,0,10594.240000000002
43,2022-01-24,8621.28,4,0,10594.240000000002
44,2022-01-25,8670.52,0,0,10594.240000000002
45,2022-01-26,8399.7,2,0,10594.240000000002
46,2022-01-27,8535.11,2,0,10594.240000000002
47,2022-01-28,8781.310000000001,2,0,10594.240000000002
48,2022-02-07,8929.03,7,0,10594.240000000002
49,2022-02-08,9039.82,2,0,10594.240000000002
50,2022-02-09,9162.920000000002,2,0,10594.240000000002
51,2022-02-10,9027.51,2,0,10594.240000000002
52,2022-02-11,8953.65,2,0,10594.240000000002
53,2022-02-14,8916.720000000001,2,0,10594.240000000002
54,2022-02-15,8965.960000000001,2,0,10594.240000000002
55,2022-02-16,8916.720000000001,2,0,10594.240000000002
56,2022-02-17,9002.89,2,0,10594.240000000002
57,2022-02-18,8990.58,2,0,10594.240000000002
58,2022-02-21,8842.86,2,0,10594.240000000002
59,2022-02-22,8855.170000000002,4,0,10594.240000000002
60,2022-02-23,8732.07,2,0,10594.240000000002
61,2022-02-24,8855.170000000002,2,0,10594.240000000002
62,2022-02-25,8904.410000000002,4,0,10594.240000000002
63,2022-02-28,8879.79,4,0,10594.240000000002
64,2022-03-01,8904.410000000002,2,0,10594.240000000002
65,2022-03-02,9027.51,2,0,10594.240000000002
66,2022-03-03,8855.170000000002,2,0,10594.240000000002
67,2022-03-04,8732.07,7,0,10594.240000000002
68,2022-03-07,8313.53,2,0,10594.240000000002
69,2022-03-08,8128.88,11,0,10594.240000000002
70,2022-03-09,8448.94,2,0,10594.240000000002
71,2022-03-10,8387.39,2,0,10594.240000000002
72,2022-03-11,8104.260000000001,4,0,10594.240000000002
73,2022-03-14,7550.31,4,0,10594.240000000002
74,2022-03-15,7808.820000000001,4,0,10594.240000000002
75,2022-03-16,7858.06,2,0,10594.240000000002
76,2022-03-17,8239.670000000002,2,0,10594.240000000002
77,2022-03-18,8153.500000000001,7,0,10594.240000000002
78,2022-03-21,8141.190000000001,4,0,10594.240000000002
79,2022-03-22,8165.81,2,0,10594.240000000002
80,2022-03-23,8055.02,2,0,10594.240000000002
81,2022-03-24,7944.23,2,0,10594.240000000002
82,2022-03-25,7981.160000000001,0,0,10594.240000000002
83,2022-03-28,7870.37,2,0,10594.240000000002
84,2022-03-29,7993.470000000001,2,0,10594.240000000002
85,2022-03-30,7919.610000000001,2,0,10594.240000000002
86,2022-03-31,7968.85,4,0,10594.240000000002
87,2022-04-01,8091.950000000001,4,0,10594.240000000002
88,2022-04-06,7833.440000000001,1,1,10594.240000000002
89,2022-04-07,7870.37,4,0,10644.190000000002
90,2022-04-08,7587.240000000001,2,0,10261.240000000002
91,2022-04-11,7722.650000000001,2,0,10444.39
92,2022-04-12,7599.55,2,0,10277.89
93,2022-04-13,7624.170000000001,2,0,10311.190000000002
94,2022-04-14,7734.960000000001,2,0,10461.040000000005
95,2022-04-15,7784.200000000001,2,0,10527.640000000005
96,2022-04-18,7833.440000000001,2,0,10594.240000000002
97,2022-04-19,7673.410000000001,2,0,10377.790000000005
98,2022-04-20,7402.59,2,0,10011.490000000002
99,2022-04-21,7464.14,0,0,10094.740000000002
100,2022-04-22,6959.430000000001,2,0,9412.090000000002
101,2022-04-25,6713.2300000000005,3,0,9079.090000000002
102,2022-04-26,6934.81,2,0,9378.790000000005
103,2022-04-27,6897.88,2,0,9328.840000000002
104,2022-04-28,7193.320000000001,2,0,9728.440000000002
105,2022-04-29,7341.040000000001,2,0,9928.240000000002
106,2022-05-05,7057.910000000001,2,0,9545.290000000005
107,2022-05-06,7131.77,4,0,9645.190000000002
108,2022-05-09,7254.87,4,0,9811.690000000002
109,2022-05-10,7279.490000000001,2,0,9844.990000000002
110,2022-05-11,7562.62,2,0,10227.940000000002
111,2022-05-12,7464.14,2,0,10094.740000000002
112,2022-05-13,7341.040000000001,2,0,9928.240000000002
113,2022-05-16,7279.490000000001,2,0,9844.990000000002
114,2022-05-17,7316.420000000001,4,0,9894.940000000002
115,2022-05-18,7353.35,2,0,9944.89
116,2022-05-19,7550.31,0,0,10211.290000000005
117,2022-05-20,7488.760000000001,4,0,10128.040000000005
118,2022-05-23,7242.56,4,0,9795.040000000005
119,2022-05-24,7513.38,4,0,10161.340000000002
120,2022-05-25,7562.62,2,0,10227.940000000002
121,2022-05-26,7525.690000000001,2,0,10177.990000000002
122,2022-05-27,7599.55,7,0,10277.89
123,2022-05-30,7784.200000000001,2,0,10527.640000000005
124,2022-05-31,7771.89,2,0,10510.990000000002
125,2022-06-01,7784.200000000001,2,0,10527.640000000005
126,2022-06-02,7796.510000000001,11,0,10544.290000000005
127,2022-06-06,7858.06,3,0,10627.540000000005
128,2022-06-07,8116.570000000001,2,2,10977.190000000002
129,2022-06-08,7944.23,2,0,10977.190000000002
130,2022-06-09,8116.570000000001,4,0,10977.190000000002
131,2022-06-10,7882.680000000001,2,0,10977.190000000002
132,2022-06-13,7993.470000000001,3,0,10977.190000000002
133,2022-06-14,8215.050000000001,2,0,10977.190000000002
134,2022-06-15,8005.780000000001,2,0,10977.190000000002
135,2022-06-16,7784.200000000001,4,0,10977.190000000002
136,2022-06-17,7845.750000000001,0,0,10977.190000000002
137,2022-06-20,7821.13,2,0,10977.190000000002
138,2022-06-21,7624.170000000001,2,0,10977.190000000002
139,2022-06-22,7784.200000000001,3,0,10977.190000000002
140,2022-06-23,7734.960000000001,0,0,10977.190000000002
141,2022-06-24,7698.030000000001,2,0,10977.190000000002
142,2022-06-27,7759.580000000001,4,0,10977.190000000002
143,2022-06-28,7636.48,2,0,10977.190000000002
144,2022-06-29,7894.990000000001,4,0,10977.190000000002
145,2022-06-30,7944.23,4,0,10977.190000000002
146,2022-07-01,8104.260000000001,2,0,10977.190000000002
147,2022-07-04,8375.08,4,0,10977.190000000002
148,2022-07-05,8178.12,2,0,10977.190000000002
149,2022-07-06,8178.12,4,0,10977.190000000002
150,2022-07-07,8190.430000000001,0,0,10977.190000000002
151,2022-07-08,8288.910000000002,2,0,10977.190000000002
152,2022-07-11,8350.460000000001,2,0,10977.190000000002
153,2022-07-12,8399.7,2,0,10977.190000000002
154,2022-07-13,8178.12,0,0,10977.190000000002
155,2022-07-14,8055.02,2,0,10977.190000000002
156,2022-07-15,8387.39,4,0,10977.190000000002
157,2022-07-18,8190.430000000001,2,0,10977.190000000002
158,2022-07-19,8215.050000000001,4,0,10977.190000000002
159,2022-07-20,8091.950000000001,0,0,10977.190000000002
160,2022-07-21,7993.470000000001,2,0,10977.190000000002
161,2022-07-22,7821.13,2,0,10977.190000000002
162,2022-07-25,7919.610000000001,0,0,10977.190000000002
163,2022-07-26,7858.06,2,0,10977.190000000002
164,2022-07-27,7858.06,0,0,10977.190000000002
165,2022-07-28,7870.37,4,0,10977.190000000002
166,2022-07-29,7808.820000000001,2,0,10977.190000000002
167,2022-08-01,7513.38,2,0,10977.190000000002
168,2022-08-02,7451.830000000001,0,0,10977.190000000002
169,2022-08-03,7501.070000000001,11,0,10977.190000000002
170,2022-08-04,7538.000000000001,2,0,10977.190000000002
171,2022-08-05,7574.930000000001,2,0,10977.190000000002
172,2022-08-08,7538.000000000001,2,0,10977.190000000002
173,2022-08-09,7488.760000000001,2,0,10977.190000000002
174,2022-08-10,7611.860000000001,2,0,10977.190000000002
175,2022-08-11,7734.960000000001,2,0,10977.190000000002
176,2022-08-12,7808.820000000001,2,0,10977.190000000002
177,2022-08-15,7993.470000000001,2,0,10977.190000000002
178,2022-08-16,8079.64,2,0,10977.190000000002
179,2022-08-17,8005.780000000001,2,0,10977.190000000002
180,2022-08-18,8227.36,2,0,10977.190000000002
181,2022-08-19,8239.670000000002,2,0,10977.190000000002
182,2022-08-22,8288.910000000002,2,0,10977.190000000002
183,2022-08-23,8030.400000000001,4,0,10977.190000000002
184,2022-08-24,8153.500000000001,4,0,10977.190000000002
185,2022-08-25,8165.81,2,0,10977.190000000002
186,2022-08-26,8141.190000000001,1,1,10977.190000000002
187,2022-08-29,8018.09,4,0,10811.190000000002
188,2022-08-30,7845.750000000001,3,0,10578.790000000005
189,2022-08-31,7685.720000000001,2,0,10362.990000000002
190,2022-09-01,7734.960000000001,1,0,10429.390000000005
191,2022-09-02,7956.540000000001,2,0,10728.190000000002
192,2022-09-05,8141.190000000001,0,0,10977.190000000002
193,2022-09-06,8227.36,2,2,11093.39
194,2022-09-07,8239.670000000002,4,0,11093.39
195,2022-09-08,8227.36,2,0,11093.39
196,2022-09-09,8005.780000000001,7,0,11093.39
197,2022-09-13,7808.820000000001,0,0,11093.39
198,2022-09-14,7698.030000000001,0,0,11093.39
199,2022-09-15,7353.35,2,0,11093.39
200,2022-09-16,7205.63,2,0,11093.39
201,2022-09-19,7328.73,0,0,11093.39
202,2022-09-20,7587.240000000001,11,0,11093.39
203,2022-09-21,7451.830000000001,2,0,11093.39
204,2022-09-22,7353.35,1,0,11093.39
205,2022-09-23,7156.39,4,0,11093.39
206,2022-09-26,7242.56,2,0,11093.39
207,2022-09-27,7020.9800000000005,2,0,11093.39
208,2022-09-28,6959.430000000001,2,0,11093.39
209,2022-09-29,6910.190000000001,2,0,11093.39
