,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,,0,10000.0
1,2021-11-24,9883.75,0.0,0,10000.0
2,2021-11-25,9860.5,0.0,0,10000.0
3,2021-11-26,9790.75,1.0,1,10000.0
4,2021-11-29,9837.250000000002,0.0,0,10047.500000000002
5,2021-11-30,9930.249999999998,0.0,0,10142.499999999998
6,2021-12-01,9883.75,0.0,0,10095.0
7,2021-12-02,9953.5,0.0,0,10166.25
8,2021-12-03,9860.5,2.0,2,10071.25
9,2021-12-06,9907.0,0.0,0,10071.25
10,2021-12-07,9953.5,0.0,0,10071.25
11,2021-12-08,9953.5,0.0,0,10071.25
12,2021-12-09,9953.5,0.0,0,10071.25
13,2021-12-10,9953.5,0.0,0,10071.25
14,2021-12-13,10000.0,0.0,0,10071.25
15,2021-12-14,10139.5,0.0,0,10071.25
16,2021-12-15,10186.0,0.0,0,10071.25
17,2021-12-16,10186.0,0.0,0,10071.25
18,2021-12-17,10255.75,0.0,0,10071.25
19,2021-12-20,10488.25,0.0,0,10071.25
20,2021-12-21,10418.500000000002,0.0,0,10071.25
21,2021-12-22,10302.25,0.0,0,10071.25
22,2021-12-23,10627.75,0.0,0,10071.25
23,2021-12-24,10651.0,0.0,0,10071.25
24,2021-12-27,10651.0,0.0,0,10071.25
25,2021-12-28,10511.499999999998,0.0,0,10071.25
26,2021-12-29,10604.5,0.0,0,10071.25
27,2021-12-30,10651.0,0.0,0,10071.25
28,2021-12-31,10953.25,0.0,0,10071.25
29,2022-01-04,10930.0,0.0,0,10071.25
30,2022-01-05,10976.5,0.0,0,10071.25
31,2022-01-06,10860.25,0.0,0,10071.25
32,2022-01-07,10837.0,0.0,0,10071.25
33,2022-01-10,10837.0,0.0,0,10071.25
34,2022-01-11,10953.25,0.0,0,10071.25
35,2022-01-12,11046.25,0.0,0,10071.25
36,2022-01-13,12162.250000000002,0.0,0,10071.25
37,2022-01-14,11906.5,0.0,0,10071.25
38,2022-01-17,11209.0,0.0,0,10071.25
39,2022-01-18,12325.0,0.0,0,10071.25
40,2022-01-19,13278.25,0.0,0,10071.25
41,2022-01-20,11953.0,0.0,0,10071.25
42,2022-01-21,11650.75,0.0,0,10071.25
43,2022-01-24,12348.25,0.0,0,10071.25
44,2022-01-25,12394.75,0.0,0,10071.25
45,2022-01-26,11929.75,0.0,0,10071.25
46,2022-01-27,13115.5,0.0,0,10071.25
47,2022-01-28,14417.5,0.0,0,10071.25
48,2022-02-07,14022.25,0.0,0,10071.25
49,2022-02-08,15417.25,0.0,0,10071.25
50,2022-02-09,14696.5,0.0,0,10071.25
51,2022-02-10,14905.75,0.0,0,10071.25
52,2022-02-11,14557.0,0.0,0,10071.25
53,2022-02-14,13627.0,0.0,0,10071.25
54,2022-02-15,13464.25,0.0,0,10071.25
55,2022-02-16,12627.25,0.0,0,10071.25
56,2022-02-17,12720.25,0.0,0,10071.25
57,2022-02-18,12766.75,0.0,0,10071.25
58,2022-02-21,12441.25,0.0,0,10071.25
59,2022-02-22,12371.5,0.0,0,10071.25
60,2022-02-23,11790.25,0.0,0,10071.25
61,2022-02-24,11860.0,1.0,1,10071.25
62,2022-02-25,11906.5,0.0,0,10110.73
63,2022-02-28,12139.0,0.0,0,10308.13
64,2022-03-01,12278.5,0.0,0,10426.570000000002
65,2022-03-02,12325.0,0.0,0,10466.05
66,2022-03-03,12185.5,0.0,0,10347.61
67,2022-03-04,12046.0,0.0,0,10229.17
68,2022-03-07,11581.000000000002,0.0,0,9834.37
69,2022-03-08,11534.5,0.0,0,9794.89
70,2022-03-09,11743.75,0.0,0,9972.55
71,2022-03-10,11813.5,0.0,0,10031.77
72,2022-03-11,11488.0,0.0,0,9755.410000000002
73,2022-03-14,10883.5,0.0,0,9242.17
74,2022-03-15,11534.5,0.0,0,9794.89
75,2022-03-16,11395.0,0.0,0,9676.45
76,2022-03-17,11511.25,0.0,0,9775.15
77,2022-03-18,11720.5,0.0,0,9952.81
78,2022-03-21,11860.0,0.0,0,10071.25
79,2022-03-22,11720.5,0.0,0,9952.81
80,2022-03-23,11511.25,0.0,0,9775.15
81,2022-03-24,11836.75,0.0,0,10051.51
82,2022-03-25,11813.5,0.0,0,10031.77
83,2022-03-28,11720.5,0.0,0,9952.81
84,2022-03-29,11813.5,0.0,0,10031.77
85,2022-03-30,12208.75,0.0,0,10367.35
86,2022-03-31,12325.0,0.0,0,10466.05
87,2022-04-01,12673.75,2.0,2,10762.15
88,2022-04-06,12232.0,0.0,0,10762.15
89,2022-04-07,12232.0,0.0,0,10762.15
90,2022-04-08,12301.75,0.0,0,10762.15
91,2022-04-11,12976.0,0.0,0,10762.15
92,2022-04-12,12580.75,0.0,0,10762.15
93,2022-04-13,12557.5,0.0,0,10762.15
94,2022-04-14,12929.5,0.0,0,10762.15
95,2022-04-15,12325.0,0.0,0,10762.15
96,2022-04-18,12394.75,0.0,0,10762.15
97,2022-04-19,13627.0,0.0,0,10762.15
98,2022-04-20,13162.0,0.0,0,10762.15
99,2022-04-21,12976.0,0.0,0,10762.15
100,2022-04-22,11673.999999999998,0.0,0,10762.15
101,2022-04-25,10511.499999999998,0.0,0,10762.15
102,2022-04-26,10465.0,0.0,0,10762.15
103,2022-04-27,10023.25,1.0,1,10762.15
104,2022-04-28,10790.5,0.0,0,11586.160000000002
105,2022-04-29,11325.25,0.0,0,12160.47
106,2022-05-05,10999.750000000002,0.0,0,11810.890000000005
107,2022-05-06,11302.0,0.0,0,12135.500000000002
108,2022-05-09,11371.75,0.0,0,12210.410000000002
109,2022-05-10,11302.0,0.0,0,12135.500000000002
110,2022-05-11,11604.25,0.0,0,12460.110000000002
111,2022-05-12,11743.75,0.0,0,12609.930000000002
112,2022-05-13,11929.75,0.0,0,12809.690000000002
113,2022-05-16,11860.0,0.0,0,12734.78
114,2022-05-17,11929.75,0.0,0,12809.690000000002
115,2022-05-18,11929.75,0.0,0,12809.690000000002
116,2022-05-19,11813.5,0.0,0,12684.840000000002
117,2022-05-20,11790.25,0.0,0,12659.870000000004
118,2022-05-23,11069.5,0.0,0,11885.8
119,2022-05-24,11581.000000000002,0.0,0,12435.140000000005
120,2022-05-25,11953.0,0.0,0,12834.660000000002
121,2022-05-26,11953.0,0.0,0,12834.660000000002
122,2022-05-27,11906.5,0.0,0,12784.72
123,2022-05-30,11929.75,2.0,2,12809.690000000002
124,2022-05-31,12208.75,0.0,0,12809.690000000002
125,2022-06-01,11790.25,0.0,0,12809.690000000002
126,2022-06-02,11790.25,0.0,0,12809.690000000002
127,2022-06-06,11673.999999999998,0.0,0,12809.690000000002
128,2022-06-07,11557.75,0.0,0,12809.690000000002
129,2022-06-08,11278.75,0.0,0,12809.690000000002
130,2022-06-09,11395.0,1.0,1,12809.690000000002
131,2022-06-10,11185.75,0.0,0,12574.43
132,2022-06-13,11162.5,0.0,0,12548.29
133,2022-06-14,11395.0,0.0,0,12809.690000000002
134,2022-06-15,11441.5,0.0,0,12861.97
135,2022-06-16,11418.25,0.0,0,12835.830000000002
136,2022-06-17,11534.5,0.0,0,12966.530000000002
137,2022-06-20,11441.5,0.0,0,12861.97
138,2022-06-21,11232.25,0.0,0,12626.710000000005
139,2022-06-22,11418.25,0.0,0,12835.830000000002
140,2022-06-23,11441.5,0.0,0,12861.97
141,2022-06-24,11395.0,0.0,0,12809.690000000002
142,2022-06-27,11581.000000000002,0.0,0,13018.810000000003
143,2022-06-28,11511.25,0.0,0,12940.390000000005
144,2022-06-29,12673.75,0.0,0,14247.390000000005
145,2022-06-30,12650.5,2.0,2,14221.250000000004
146,2022-07-01,12371.5,0.0,0,14221.250000000004
147,2022-07-04,12162.250000000002,0.0,0,14221.250000000004
148,2022-07-05,11813.5,0.0,0,14221.250000000004
149,2022-07-06,11697.25,0.0,0,14221.250000000004
150,2022-07-07,11813.5,0.0,0,14221.250000000004
151,2022-07-08,11999.5,0.0,0,14221.250000000004
152,2022-07-11,11743.75,0.0,0,14221.250000000004
153,2022-07-12,12022.75,0.0,0,14221.250000000004
154,2022-07-13,11813.5,0.0,0,14221.250000000004
155,2022-07-14,11209.0,0.0,0,14221.250000000004
156,2022-07-15,11697.25,0.0,0,14221.250000000004
157,2022-07-18,11860.0,1.0,1,14221.250000000004
158,2022-07-19,11883.25,0.0,0,14249.130000000005
159,2022-07-20,12115.75,2.0,2,14527.930000000004
160,2022-07-21,12069.25,0.0,0,14527.930000000004
161,2022-07-22,12115.75,0.0,0,14527.930000000004
162,2022-07-25,12348.25,0.0,0,14527.930000000004
163,2022-07-26,12139.0,0.0,0,14527.930000000004
164,2022-07-27,12185.5,0.0,0,14527.930000000004
165,2022-07-28,12232.0,0.0,0,14527.930000000004
166,2022-07-29,12301.75,0.0,0,14527.930000000004
167,2022-08-01,11557.75,0.0,0,14527.930000000004
168,2022-08-02,11348.5,0.0,0,14527.930000000004
169,2022-08-03,11488.0,1.0,1,14527.930000000004
170,2022-08-04,11604.25,0.0,0,14674.930000000004
171,2022-08-05,11604.25,0.0,0,14674.930000000004
172,2022-08-08,11557.75,0.0,0,14616.130000000005
173,2022-08-09,11581.000000000002,0.0,0,14645.530000000004
174,2022-08-10,11325.25,0.0,0,14322.130000000005
175,2022-08-11,11534.5,0.0,0,14586.730000000003
176,2022-08-12,11511.25,0.0,0,14557.330000000004
177,2022-08-15,11697.25,0.0,0,14792.530000000004
178,2022-08-16,11697.25,0.0,0,14792.530000000004
179,2022-08-17,11557.75,0.0,0,14616.130000000005
180,2022-08-18,11720.5,0.0,0,14821.930000000004
181,2022-08-19,12185.5,0.0,0,15409.930000000004
182,2022-08-22,12301.75,0.0,0,15556.930000000004
183,2022-08-23,12139.0,2.0,2,15351.130000000005
184,2022-08-24,12278.5,0.0,0,15351.130000000005
185,2022-08-25,12278.5,0.0,0,15351.130000000005
186,2022-08-26,12441.25,0.0,0,15351.130000000005
187,2022-08-29,12673.75,0.0,0,15351.130000000005
188,2022-08-30,12208.75,0.0,0,15351.130000000005
189,2022-08-31,12394.75,0.0,0,15351.130000000005
190,2022-09-01,12487.75,0.0,0,15351.130000000005
191,2022-09-02,12627.25,0.0,0,15351.130000000005
192,2022-09-05,12511.0,0.0,0,15351.130000000005
193,2022-09-06,12418.0,0.0,0,15351.130000000005
194,2022-09-07,12441.25,0.0,0,15351.130000000005
195,2022-09-08,12278.5,0.0,0,15351.130000000005
196,2022-09-09,12464.5,0.0,0,15351.130000000005
197,2022-09-13,12650.5,0.0,0,15351.130000000005
198,2022-09-14,12487.75,0.0,0,15351.130000000005
199,2022-09-15,13743.25,0.0,0,15351.130000000005
200,2022-09-16,14929.0,0.0,0,15351.130000000005
201,2022-09-19,14045.5,0.0,0,15351.130000000005
202,2022-09-20,14208.25,0.0,0,15351.130000000005
203,2022-09-21,13929.25,0.0,0,15351.130000000005
204,2022-09-22,12813.25,0.0,0,15351.130000000005
205,2022-09-23,11767.0,0.0,0,15351.130000000005
206,2022-09-26,12022.75,0.0,0,15351.130000000005
207,2022-09-27,11534.5,0.0,0,15351.130000000005
208,2022-09-28,11232.25,1.0,1,15351.130000000005
209,2022-09-29,11162.5,0.0,0,15255.790000000005
