,tradeDate,B&H,action,operation,return
0,2021-11-16,10000.0,2,0,10000.0
1,2021-11-17,9864.17,2,0,10000.0
2,2021-11-18,10051.23,1,1,10000.0
3,2021-11-19,10209.62,1,1,10124.69
4,2021-11-22,10154.63,0,0,10073.21
5,2021-11-23,10606.77,0,0,10496.49
6,2021-11-24,10537.68,0,0,10431.81
7,2021-11-25,10533.45,0,0,10427.85
8,2021-11-26,10621.34,0,0,10510.13
9,2021-11-29,10305.03,2,2,10214.01
10,2021-11-30,10425.35,0,0,10214.01
11,2021-12-01,10528.28,1,1,10214.01
12,2021-12-02,10843.18,1,1,10455.21
13,2021-12-03,10977.13,0,0,10577.76
14,2021-12-06,11057.03,0,0,10650.86
15,2021-12-07,11527.03,0,0,11080.86
16,2021-12-08,11856.03,0,0,11381.86
17,2021-12-09,11668.03,0,0,11209.86
18,2021-12-10,11808.09,0,0,11338.0
19,2021-12-13,11809.03,0,0,11338.86
20,2021-12-14,11517.63,2,2,11072.26
21,2021-12-15,11503.53,0,0,11072.26
22,2021-12-16,11111.55,2,0,11072.26
23,2021-12-17,11151.03,1,1,11072.26
24,2021-12-20,10946.580000000002,1,1,10911.31
25,2021-12-21,10968.67,1,1,10932.46
26,2021-12-22,11198.5,1,0,11157.4
27,2021-12-23,11430.21,2,2,11384.18
28,2021-12-24,11160.9,0,0,11384.18
29,2021-12-27,11225.29,0,0,11384.18
30,2021-12-28,10666.93,0,0,11384.18
31,2021-12-29,10657.53,0,0,11384.18
32,2021-12-30,10524.05,0,0,11384.18
33,2021-12-31,10566.35,2,0,11384.18
34,2022-01-04,10575.28,0,0,11384.18
35,2022-01-05,10374.59,2,0,11384.18
36,2022-01-06,10289.05,1,1,11384.18
37,2022-01-07,10162.15,2,0,11273.48
38,2022-01-10,10086.95,2,0,11207.88
39,2022-01-11,10301.27,1,1,11394.84
40,2022-01-12,9877.330000000002,1,1,10943.84
41,2022-01-13,9797.43,2,0,10857.14
42,2022-01-14,9874.51,1,1,10940.78
43,2022-01-17,9999.06,1,0,11078.58
44,2022-01-18,9966.63,1,0,11042.7
45,2022-01-19,10080.37,1,0,11168.54
46,2022-01-20,10270.25,2,2,11378.62
47,2022-01-21,10167.32,0,0,11378.62
48,2022-01-24,9851.95,2,0,11378.62
49,2022-01-25,9743.38,2,0,11378.62
50,2022-01-26,9618.830000000002,2,0,11378.62
51,2022-01-27,9382.89,2,0,11378.62
52,2022-01-28,9253.17,1,1,11378.62
53,2022-02-07,8989.03,2,0,11120.1
54,2022-02-08,9270.09,2,2,11395.18
55,2022-02-09,9131.91,1,1,11395.18
56,2022-02-10,9189.72,1,1,11452.990000000002
57,2022-02-11,9365.5,2,2,11662.43
58,2022-02-14,9449.63,2,0,11662.43
59,2022-02-15,9431.3,0,0,11662.43
60,2022-02-16,9338.71,2,0,11662.43
61,2022-02-17,9412.03,0,0,11662.43
62,2022-02-18,9421.43,2,0,11662.43
63,2022-02-21,9148.830000000002,0,0,11662.43
64,2022-02-22,9280.43,2,0,11662.43
65,2022-02-23,8927.460000000001,1,1,11662.43
66,2022-02-24,9011.59,2,2,11750.14
67,2022-02-25,8989.03,1,1,11750.14
68,2022-02-28,9138.96,2,2,11906.45
69,2022-03-01,8951.43,2,0,11906.45
70,2022-03-02,8616.32,2,0,11906.45
71,2022-03-03,8348.42,2,0,11906.45
72,2022-03-04,7861.030000000001,2,0,11906.45
73,2022-03-07,7872.780000000001,1,1,11906.45
74,2022-03-08,7714.39,1,1,11714.36
75,2022-03-09,8150.080000000001,1,1,12344.72
76,2022-03-10,8132.220000000001,1,1,12318.12
77,2022-03-11,7873.720000000001,0,0,11927.62
78,2022-03-14,7445.080000000001,2,0,11280.1
79,2022-03-15,7804.630000000001,2,0,11823.25
80,2022-03-16,7966.310000000001,1,0,12067.49
81,2022-03-17,7950.330000000001,1,0,12043.35
82,2022-03-18,7847.4000000000015,0,0,11887.86
83,2022-03-21,7781.130000000001,2,0,11787.75
84,2022-03-22,7858.210000000001,0,0,11904.19
85,2022-03-23,7642.950000000002,2,0,11579.01
86,2022-03-24,7446.960000000001,1,0,11282.94
87,2022-03-25,7165.43,2,0,10857.649999999998
88,2022-03-28,7070.490000000001,2,0,10714.23
89,2022-03-29,7435.68,2,0,11265.899999999998
90,2022-03-30,7346.85,1,0,11131.71
91,2022-03-31,7574.330000000001,0,0,11475.35
92,2022-04-01,7579.5,2,0,11483.159999999998
93,2022-04-06,7600.18,1,0,11514.399999999998
94,2022-04-07,7606.760000000001,2,0,11524.339999999998
95,2022-04-08,7281.05,0,0,11032.31
96,2022-04-11,7761.39,0,0,11757.929999999997
97,2022-04-12,7688.070000000001,1,0,11647.169999999998
98,2022-04-13,8122.820000000001,1,0,12303.919999999998
99,2022-04-14,8044.330000000001,0,0,12185.35
100,2022-04-15,7916.490000000001,0,0,11992.23
101,2022-04-18,7814.030000000001,2,0,11837.45
102,2022-04-19,7856.330000000001,2,0,11901.35
103,2022-04-20,7700.290000000001,2,0,11665.63
104,2022-04-21,7834.240000000001,2,0,11867.98
105,2022-04-22,7344.030000000001,0,0,11127.45
106,2022-04-25,7508.530000000001,2,0,11375.95
107,2022-04-26,7644.36,1,0,11581.139999999998
108,2022-04-27,7853.98,2,0,11897.8
109,2022-04-28,7679.14,0,0,11633.679999999997
110,2022-04-29,7651.41,2,0,11591.79
111,2022-05-05,7440.85,0,0,11273.71
112,2022-05-06,7333.69,0,0,11111.829999999998
113,2022-05-09,7359.540000000001,0,0,11150.88
114,2022-05-10,7462.0,1,0,11305.659999999998
115,2022-05-11,7488.790000000001,1,0,11346.13
116,2022-05-12,7435.210000000001,0,0,11265.19
117,2022-05-13,7352.490000000001,0,0,11140.23
118,2022-05-16,7398.080000000001,2,0,11209.1
119,2022-05-17,7324.290000000001,2,0,11097.63
120,2022-05-18,7274.470000000001,1,0,11022.37
121,2022-05-19,7695.120000000001,2,0,11657.82
122,2022-05-20,7552.240000000001,2,0,11441.98
123,2022-05-23,7417.820000000001,0,0,11238.919999999998
124,2022-05-24,7459.18,0,0,11301.399999999998
125,2022-05-25,7448.370000000001,2,0,11285.07
126,2022-05-26,7482.68,1,0,11336.899999999998
127,2022-05-27,7869.490000000001,1,0,11921.23
128,2022-05-30,8114.830000000001,1,0,12291.85
129,2022-05-31,8068.3,0,0,12221.56
130,2022-06-01,8037.280000000001,0,0,12174.7
131,2022-06-02,8187.210000000001,2,2,12401.19
132,2022-06-06,8242.670000000002,0,0,12401.19
133,2022-06-07,8431.140000000001,2,0,12401.19
134,2022-06-08,8331.5,0,0,12401.19
135,2022-06-09,8397.77,0,0,12401.19
136,2022-06-10,8167.0,0,0,12401.19
137,2022-06-13,8227.630000000001,0,0,12401.19
138,2022-06-14,8391.19,1,1,12401.19
139,2022-06-15,8406.23,1,1,12418.79
140,2022-06-16,8574.490000000002,0,0,12655.07
141,2022-06-17,8683.060000000001,0,0,12807.53
142,2022-06-20,8597.050000000001,0,0,12686.749999999998
143,2022-06-21,8428.32,0,0,12449.809999999998
144,2022-06-22,8537.830000000002,0,0,12603.589999999998
145,2022-06-23,8754.03,1,1,12907.19
146,2022-06-24,9130.03,0,0,13459.19
147,2022-06-27,9442.580000000002,0,0,13918.04
148,2022-06-28,9083.03,0,0,13390.19
149,2022-06-29,9549.740000000002,0,0,14075.36
150,2022-06-30,9600.03,2,2,14149.19
151,2022-07-01,9507.91,0,0,14149.19
152,2022-07-04,9393.7,0,0,14149.19
153,2022-07-05,9211.81,2,0,14149.19
154,2022-07-06,9063.76,0,0,14149.19
155,2022-07-07,9115.93,0,0,14149.19
156,2022-07-08,8959.890000000001,1,1,14149.19
157,2022-07-11,8989.03,1,1,14185.77
158,2022-07-12,9134.73,0,0,14405.87
159,2022-07-13,8995.140000000001,1,1,14194.999999999998
160,2022-07-14,8984.330000000002,0,0,14178.21
161,2022-07-15,8863.54,2,0,13990.6
162,2022-07-18,8937.330000000002,0,0,14105.21
163,2022-07-19,8947.2,1,1,14120.54
164,2022-07-20,8833.93,1,0,13942.199999999995
165,2022-07-21,8796.800000000001,0,0,13883.739999999998
166,2022-07-22,8898.79,0,0,14044.319999999998
167,2022-07-25,9035.56,1,0,14259.659999999998
168,2022-07-26,8899.73,1,0,14045.799999999996
169,2022-07-27,8853.67,0,0,13973.28
170,2022-07-28,8443.830000000002,2,0,13327.999999999998
171,2022-07-29,8452.29,2,0,13341.319999999998
172,2022-08-01,8315.050000000001,2,0,13125.239999999998
173,2022-08-02,8264.76,1,0,13046.059999999998
174,2022-08-03,8367.69,1,0,13208.119999999995
175,2022-08-04,8480.490000000002,1,0,13385.719999999998
176,2022-08-05,8420.800000000001,1,0,13291.739999999998
177,2022-08-08,8377.09,2,0,13222.919999999996
178,2022-08-09,8237.03,0,0,13002.399999999998
179,2022-08-10,8420.800000000001,2,0,13291.739999999998
180,2022-08-11,8457.93,1,0,13350.199999999995
181,2022-08-12,8331.03,2,0,13150.399999999998
182,2022-08-15,8294.84,0,0,13093.419999999996
183,2022-08-16,8340.43,2,0,13165.199999999995
184,2022-08-17,8210.240000000002,1,0,12960.219999999998
185,2022-08-18,8221.05,1,0,12977.239999999998
186,2022-08-19,8119.530000000001,2,0,12817.399999999998
187,2022-08-22,7955.030000000001,2,0,12558.399999999998
188,2022-08-23,7919.310000000001,2,0,12502.159999999998
189,2022-08-24,8021.3,2,0,12662.739999999998
190,2022-08-25,8053.73,1,0,12713.799999999996
191,2022-08-26,7830.48,2,0,12362.299999999996
192,2022-08-29,7768.44,1,0,12264.619999999995
193,2022-08-30,7916.960000000001,1,0,12498.459999999995
194,2022-08-31,7746.35,2,0,12229.839999999998
195,2022-09-01,7665.510000000001,0,0,12102.559999999998
196,2022-09-02,7532.970000000001,1,0,11893.88
197,2022-09-05,7603.94,2,0,12005.619999999995
198,2022-09-06,7529.210000000001,1,0,11887.959999999995
199,2022-09-07,7535.320000000001,1,0,11897.579999999998
200,2022-09-08,7647.6500000000015,1,0,12074.44
201,2022-09-09,7749.64,2,0,12235.019999999997
202,2022-09-13,7691.830000000001,0,0,12143.999999999998
203,2022-09-14,7785.830000000001,1,0,12291.999999999998
204,2022-09-15,7629.790000000001,2,0,12046.319999999998
205,2022-09-16,7720.970000000001,2,0,12189.88
206,2022-09-19,7851.16,1,0,12394.859999999995
207,2022-09-20,7741.18,2,0,12221.699999999995
208,2022-09-21,7527.330000000001,0,0,11884.999999999998
209,2022-09-22,7538.14,2,0,11902.019999999997
210,2022-09-23,7678.200000000002,1,0,12122.54
211,2022-09-26,8088.040000000001,1,0,12767.819999999998
212,2022-09-27,8030.23,1,0,12676.799999999996
213,2022-09-28,7979.0,0,0,12596.139999999998
214,2022-09-29,8012.84,0,0,12649.419999999996
