,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0,0,10000.0
1,2021-11-24,9685.36,8,0,10000.0
2,2021-11-25,9370.72,10,0,10000.0
3,2021-11-26,9300.8,8,0,10000.0
4,2021-11-29,9230.88,8,0,10000.0
5,2021-11-30,9405.68,8,0,10000.0
6,2021-12-01,9195.92,8,0,10000.0
7,2021-12-02,9160.96,8,0,10000.0
8,2021-12-03,9265.84,8,0,10000.0
9,2021-12-06,9300.8,8,0,10000.0
10,2021-12-07,9510.56,2,0,10000.0
11,2021-12-08,9580.48,8,0,10000.0
12,2021-12-09,10524.4,8,0,10000.0
13,2021-12-10,11258.56,10,0,10000.0
14,2021-12-13,11118.72,8,0,10000.0
15,2021-12-14,10908.96,8,0,10000.0
16,2021-12-15,10664.24,8,0,10000.0
17,2021-12-16,10314.64,8,0,10000.0
18,2021-12-17,10000.0,8,0,10000.0
19,2021-12-20,10209.76,8,0,10000.0
20,2021-12-21,10629.28,8,0,10000.0
21,2021-12-22,10349.6,8,0,10000.0
22,2021-12-23,10069.92,2,0,10000.0
23,2021-12-24,10104.88,4,0,10000.0
24,2021-12-27,10139.84,8,0,10000.0
25,2021-12-28,10000.0,8,0,10000.0
26,2021-12-29,10314.64,8,0,10000.0
27,2021-12-30,10524.4,8,0,10000.0
28,2021-12-31,10769.12,8,0,10000.0
29,2022-01-04,10489.44,8,0,10000.0
30,2022-01-05,10419.52,4,0,10000.0
31,2022-01-06,10734.16,8,0,10000.0
32,2022-01-07,10349.6,8,0,10000.0
33,2022-01-10,10279.68,10,0,10000.0
34,2022-01-11,10454.48,8,0,10000.0
35,2022-01-12,10244.72,8,0,10000.0
36,2022-01-13,10174.8,8,0,10000.0
37,2022-01-14,10314.64,8,0,10000.0
38,2022-01-17,10139.84,4,0,10000.0
39,2022-01-18,10174.8,8,0,10000.0
40,2022-01-19,9755.28,8,0,10000.0
41,2022-01-20,9720.32,2,0,10000.0
42,2022-01-21,9685.36,8,0,10000.0
43,2022-01-24,9230.88,8,0,10000.0
44,2022-01-25,9370.72,8,0,10000.0
45,2022-01-26,9195.92,8,0,10000.0
46,2022-01-27,9510.56,8,0,10000.0
47,2022-01-28,9650.4,8,0,10000.0
48,2022-02-07,9755.28,4,0,10000.0
49,2022-02-08,9860.16,8,0,10000.0
