,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,,0,10000.0
1,2021-11-24,10320.16,0.0,0,10000.0
2,2021-11-25,10430.56,0.0,0,10000.0
3,2021-11-26,11059.84,0.0,0,10000.0
4,2021-11-29,10989.92,0.0,0,10000.0
5,2021-11-30,10916.320000000002,0.0,0,10000.0
6,2021-12-01,10931.04,0.0,0,10000.0
7,2021-12-02,10736.0,0.0,0,10000.0
8,2021-12-03,10217.12,0.0,0,10000.0
9,2021-12-06,9679.84,0.0,0,10000.0
10,2021-12-07,9775.52,1.0,1,10000.0
11,2021-12-08,9742.4,0.0,0,9966.07
12,2021-12-09,10114.080000000002,0.0,0,10346.84
13,2021-12-10,10143.52,0.0,0,10377.0
14,2021-12-13,9889.6,0.0,0,10116.87
15,2021-12-14,9768.16,0.0,0,9992.46
16,2021-12-15,9690.88,0.0,0,9913.29
17,2021-12-16,9694.56,0.0,0,9917.06
18,2021-12-17,9352.320000000002,0.0,0,9566.45
19,2021-12-20,9396.48,0.0,0,9611.69
20,2021-12-21,9403.84,0.0,0,9619.23
21,2021-12-22,9278.72,0.0,0,9491.05
22,2021-12-23,8877.6,0.0,0,9080.12
23,2021-12-24,8759.84,0.0,0,8959.48
24,2021-12-27,9297.12,0.0,0,9509.9
25,2021-12-28,9665.12,0.0,0,9886.9
26,2021-12-29,9414.88,0.0,0,9630.54
27,2021-12-30,9786.56,2.0,2,10011.31
28,2021-12-31,9105.76,0.0,0,10011.31
29,2022-01-04,8866.560000000001,0.0,0,10011.31
30,2022-01-05,9035.84,1.0,1,10011.31
31,2022-01-06,8686.24,0.0,0,9623.71
32,2022-01-07,8730.4,0.0,0,9672.670000000002
33,2022-01-10,8380.800000000001,0.0,0,9285.070000000002
34,2022-01-11,8561.12,0.0,0,9484.990000000002
35,2022-01-12,8627.36,0.0,0,9558.43
36,2022-01-13,8458.080000000002,0.0,0,9370.750000000002
37,2022-01-14,8421.28,0.0,0,9329.95
38,2022-01-17,8480.16,0.0,0,9395.23
39,2022-01-18,7998.080000000001,0.0,0,8860.750000000002
40,2022-01-19,7549.12,0.0,0,8362.990000000002
41,2022-01-20,7611.680000000001,0.0,0,8432.350000000002
42,2022-01-21,8071.680000000001,0.0,0,8942.350000000002
43,2022-01-24,7817.76,0.0,0,8660.830000000002
44,2022-01-25,7692.64,0.0,0,8522.11
45,2022-01-26,7523.36,0.0,0,8334.43
46,2022-01-27,7442.400000000001,0.0,0,8244.670000000002
47,2022-01-28,7582.24,0.0,0,8399.710000000001
48,2022-02-07,7696.320000000001,0.0,0,8526.190000000002
49,2022-02-08,7884.0,0.0,0,8734.27
50,2022-02-09,7803.040000000001,2.0,2,8644.510000000002
51,2022-02-10,7803.040000000001,0.0,0,8644.510000000002
52,2022-02-11,7964.96,0.0,0,8644.510000000002
