,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,,0,10000.0
1,2021-11-24,9962.759999999998,0.0,0,10000.0
2,2021-11-25,9944.14,0.0,0,10000.0
3,2021-11-26,9813.8,0.0,0,10000.0
4,2021-11-29,9925.52,0.0,0,10000.0
5,2021-11-30,10018.62,1.0,1,10000.0
6,2021-12-01,10242.06,0.0,0,10222.96
7,2021-12-02,10093.1,2.0,2,10074.320000000002
8,2021-12-03,10037.24,0.0,0,10074.320000000002
9,2021-12-06,9646.22,0.0,0,10074.320000000002
10,2021-12-07,9702.08,0.0,0,10074.320000000002
11,2021-12-08,10223.44,0.0,0,10074.320000000002
12,2021-12-09,10186.2,1.0,1,10074.320000000002
13,2021-12-10,10130.34,0.0,0,10019.090000000002
14,2021-12-13,10018.62,0.0,0,9908.63
15,2021-12-14,9962.759999999998,2.0,2,9853.4
16,2021-12-15,10148.96,0.0,0,9853.4
17,2021-12-16,10558.6,0.0,0,9853.4
18,2021-12-17,10409.64,0.0,0,9853.4
19,2021-12-20,10837.9,0.0,0,9853.4
20,2021-12-21,10670.32,0.0,0,9853.4
21,2021-12-22,10521.36,0.0,0,9853.4
22,2021-12-23,10353.78,0.0,0,9853.4
23,2021-12-24,10428.259999999998,0.0,0,9853.4
24,2021-12-27,10539.98,0.0,0,9853.4
25,2021-12-28,10651.7,0.0,0,9853.4
26,2021-12-29,10595.84,0.0,0,9853.4
27,2021-12-30,10558.6,0.0,0,9853.4
28,2021-12-31,10819.28,0.0,0,9853.4
29,2022-01-04,10837.9,0.0,0,9853.4
30,2022-01-05,11322.02,0.0,0,9853.4
31,2022-01-06,11005.48,0.0,0,9853.4
32,2022-01-07,10912.38,0.0,0,9853.4
33,2022-01-10,10856.52,0.0,0,9853.4
34,2022-01-11,10912.38,0.0,0,9853.4
35,2022-01-12,10837.9,0.0,0,9853.4
36,2022-01-13,10465.5,0.0,0,9853.4
37,2022-01-14,10744.8,0.0,0,9853.4
38,2022-01-17,10558.6,0.0,0,9853.4
39,2022-01-18,10502.74,1.0,1,9853.4
40,2022-01-19,10167.58,0.0,0,9538.94
41,2022-01-20,10148.96,0.0,0,9521.47
42,2022-01-21,10000.0,0.0,0,9381.71
43,2022-01-24,9515.88,0.0,0,8927.49
44,2022-01-25,9608.98,0.0,0,9014.84
45,2022-01-26,9273.82,0.0,0,8700.380000000001
46,2022-01-27,9385.54,0.0,0,8805.199999999999
47,2022-01-28,9497.259999999998,0.0,0,8910.019999999999
48,2022-02-07,9795.179999999998,0.0,0,9189.54
49,2022-02-08,9832.42,0.0,0,9224.48
50,2022-02-09,9776.56,0.0,0,9172.07
51,2022-02-10,9590.36,0.0,0,8997.37
52,2022-02-11,9664.84,0.0,0,9067.25
53,2022-02-14,9608.98,0.0,0,9014.84
54,2022-02-15,9702.08,0.0,0,9102.19
55,2022-02-16,9571.74,0.0,0,8979.9
56,2022-02-17,9646.22,0.0,0,9049.78
57,2022-02-18,9757.94,0.0,0,9154.6
58,2022-02-21,9757.94,2.0,2,9154.6
59,2022-02-22,9795.179999999998,0.0,0,9154.6
60,2022-02-23,9497.259999999998,0.0,0,9154.6
61,2022-02-24,9534.5,0.0,0,9154.6
62,2022-02-25,9422.78,0.0,0,9154.6
63,2022-02-28,9553.12,1.0,1,9154.6
64,2022-03-01,9590.36,0.0,0,9190.28
65,2022-03-02,9702.08,0.0,0,9297.32
66,2022-03-03,9515.88,0.0,0,9118.92
67,2022-03-04,9404.16,0.0,0,9011.88
68,2022-03-07,9143.48,0.0,0,8762.12
69,2022-03-08,8864.179999999998,0.0,0,8494.52
70,2022-03-09,9069.0,0.0,0,8690.76
71,2022-03-10,9124.86,0.0,0,8744.28
72,2022-03-11,9050.38,0.0,0,8672.92
73,2022-03-14,8547.64,0.0,0,8191.24
74,2022-03-15,8771.08,0.0,0,8405.32
75,2022-03-16,8882.8,0.0,0,8512.359999999999
76,2022-03-17,8994.52,0.0,0,8619.4
77,2022-03-18,9180.72,0.0,0,8797.8
78,2022-03-21,9236.58,0.0,0,8851.32
79,2022-03-22,9311.06,0.0,0,8922.68
80,2022-03-23,9124.86,0.0,0,8744.28
81,2022-03-24,9311.06,2.0,2,8922.68
82,2022-03-25,9273.82,0.0,0,8922.68
83,2022-03-28,9143.48,0.0,0,8922.68
84,2022-03-29,9180.72,0.0,0,8922.68
85,2022-03-30,9124.86,0.0,0,8922.68
86,2022-03-31,9087.62,0.0,0,8922.68
87,2022-04-01,9292.44,0.0,0,8922.68
88,2022-04-06,9050.38,0.0,0,8922.68
89,2022-04-07,8994.52,0.0,0,8922.68
90,2022-04-08,8677.98,1.0,1,8922.68
91,2022-04-11,8975.9,0.0,0,9228.920000000002
92,2022-04-12,9292.44,0.0,0,9554.3
93,2022-04-13,10186.2,0.0,0,10473.02
94,2022-04-14,9460.02,2.0,2,9726.56
95,2022-04-15,9292.44,0.0,0,9726.56
96,2022-04-18,9422.78,0.0,0,9726.56
97,2022-04-19,9608.98,0.0,0,9726.56
98,2022-04-20,9180.72,0.0,0,9726.56
99,2022-04-21,8808.32,0.0,0,9726.56
100,2022-04-22,7951.799999999998,0.0,0,9726.56
101,2022-04-25,7467.679999999999,1.0,1,9726.56
102,2022-04-26,7616.639999999999,0.0,0,9920.56
103,2022-04-27,7504.92,0.0,0,9775.06
104,2022-04-28,7746.98,0.0,0,10090.31
105,2022-04-29,8100.759999999998,0.0,0,10551.06
106,2022-05-05,7858.699999999999,0.0,0,10235.81
107,2022-05-06,7989.04,0.0,0,10405.56
108,2022-05-09,7951.799999999998,0.0,0,10357.06
109,2022-05-10,7951.799999999998,0.0,0,10357.06
110,2022-05-11,8082.139999999999,0.0,0,10526.81
111,2022-05-12,8882.8,0.0,0,11569.56
112,2022-05-13,9776.56,0.0,0,12733.56
113,2022-05-16,10763.42,2.0,2,14018.81
114,2022-05-17,11843.38,0.0,0,14018.81
115,2022-05-18,13035.06,0.0,0,14018.81
116,2022-05-19,14338.46,0.0,0,14018.81
117,2022-05-20,15772.2,0.0,0,14018.81
118,2022-05-23,17354.9,0.0,0,14018.81
119,2022-05-24,19086.56,0.0,0,14018.81
120,2022-05-25,21004.42,0.0,0,14018.81
121,2022-05-26,23108.480000000003,0.0,0,14018.81
122,2022-05-27,25417.36,0.0,0,14018.81
123,2022-05-30,27968.3,0.0,0,14018.81
124,2022-05-31,29793.06,0.0,0,14018.81
125,2022-06-01,29793.06,0.0,0,14018.81
126,2022-06-02,29793.06,0.0,0,14018.81
127,2022-06-06,29793.06,0.0,0,14018.81
128,2022-06-07,29793.06,0.0,0,14018.81
129,2022-06-08,29793.06,0.0,0,14018.81
130,2022-06-09,29420.660000000003,0.0,0,14018.81
131,2022-06-10,29923.4,0.0,0,14018.81
132,2022-06-13,31189.56,0.0,0,14018.81
133,2022-06-14,32883.98,0.0,0,14018.81
134,2022-06-15,32120.56,0.0,0,14018.81
135,2022-06-16,35341.82,0.0,0,14018.81
136,2022-06-17,38879.62,0.0,0,14018.81
137,2022-06-20,39698.9,0.0,0,14018.81
138,2022-06-21,39698.9,0.0,0,14018.81
139,2022-06-22,39698.9,0.0,0,14018.81
140,2022-06-23,39698.9,0.0,0,14018.81
141,2022-06-24,39698.9,0.0,0,14018.81
142,2022-06-27,39698.9,0.0,0,14018.81
143,2022-06-28,39698.9,0.0,0,14018.81
144,2022-06-29,39698.9,0.0,0,14018.81
145,2022-06-30,39698.9,0.0,0,14018.81
146,2022-07-01,39698.9,0.0,0,14018.81
147,2022-07-04,39698.9,0.0,0,14018.81
148,2022-07-05,35732.84,0.0,0,14018.81
149,2022-07-06,39307.88,0.0,0,14018.81
150,2022-07-07,35379.06,0.0,0,14018.81
151,2022-07-08,36198.34,1.0,1,14018.81
152,2022-07-11,37948.62,0.0,0,14696.55
153,2022-07-12,39289.26,0.0,0,15215.67
154,2022-07-13,43218.08,2.0,2,16736.98
155,2022-07-14,44968.35999999999,0.0,0,16736.98
156,2022-07-15,47351.72,0.0,0,16736.98
157,2022-07-18,42622.24,0.0,0,16736.98
158,2022-07-19,38358.26,0.0,0,16736.98
159,2022-07-20,34634.26,0.0,0,16736.98
160,2022-07-21,33498.439999999995,0.0,0,16736.98
161,2022-07-22,35379.06,0.0,0,16736.98
162,2022-07-25,33926.7,0.0,0,16736.98
163,2022-07-26,32753.64,1.0,1,16736.98
164,2022-07-27,33163.28,0.0,0,16946.199999999997
165,2022-07-28,32977.08,0.0,0,16851.1
166,2022-07-29,34708.74,0.0,0,17735.53
167,2022-08-01,31655.06,0.0,0,16175.89
168,2022-08-02,33572.92,0.0,0,17155.420000000002
169,2022-08-03,31580.58,0.0,0,16137.85
170,2022-08-04,29755.82,0.0,0,15205.87
171,2022-08-05,30221.32,0.0,0,15443.62
172,2022-08-08,30630.96,0.0,0,15652.839999999998
173,2022-08-09,32213.660000000003,0.0,0,16461.19
174,2022-08-10,30649.58,0.0,0,15662.35
175,2022-08-11,31264.04,0.0,0,15976.179999999998
176,2022-08-12,32995.7,0.0,0,16860.609999999997
177,2022-08-15,34224.619999999995,0.0,0,17488.269999999997
178,2022-08-16,35341.82,0.0,0,18058.87
179,2022-08-17,35043.9,0.0,0,17906.71
180,2022-08-18,32120.56,2.0,2,16413.64
181,2022-08-19,33442.58,0.0,0,16413.64
