,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,2,0,10000.0
1,2021-11-24,9896.35,2,0,10000.0
2,2021-11-25,10497.52,0,0,10000.0
3,2021-11-26,10919.03,2,0,10000.0
4,2021-11-29,10697.91,1,1,10000.0
5,2021-11-30,10366.23,0,0,9690.4
6,2021-12-01,10297.13,1,1,9625.9
7,2021-12-02,10124.38,0,0,9464.4
8,2021-12-03,10165.84,1,0,9503.16
9,2021-12-06,9827.25,2,0,9186.62
10,2021-12-07,9910.17,0,0,9264.14
11,2021-12-08,9882.53,1,0,9238.3
12,2021-12-09,9675.23,0,0,9044.5
13,2021-12-10,9737.42,1,0,9102.64
14,2021-12-13,9689.05,2,0,9057.42
15,2021-12-14,9861.8,0,0,9218.92
16,2021-12-15,9661.41,1,0,9031.58
17,2021-12-16,9357.37,2,0,8747.34
18,2021-12-17,9440.29,0,0,8824.86
19,2021-12-20,9467.929999999998,1,0,8850.699999999999
20,2021-12-21,9564.67,0,0,8941.14
21,2021-12-22,9412.65,1,0,8799.019999999999
22,2021-12-23,9004.96,2,0,8417.88
23,2021-12-24,9143.16,0,0,8547.08
24,2021-12-27,9163.89,1,0,8566.46
25,2021-12-28,9163.89,0,0,8566.46
26,2021-12-29,10082.92,1,0,9425.64
27,2021-12-30,11091.78,2,2,10368.8
28,2021-12-31,11299.08,0,0,10368.8
29,2022-01-04,10421.51,1,1,10368.8
30,2022-01-05,10538.98,2,2,10485.59
31,2022-01-06,10172.75,0,0,10485.59
32,2022-01-07,10034.55,1,1,10485.59
33,2022-01-10,10089.83,2,2,10543.35
34,2022-01-11,10158.929999999998,2,0,10543.35
35,2022-01-12,9730.51,0,0,10543.35
36,2022-01-13,9771.97,1,1,10543.35
37,2022-01-14,9778.88,2,2,10550.799999999996
38,2022-01-17,9695.96,2,0,10550.799999999996
39,2022-01-18,9571.58,1,1,10550.799999999996
40,2022-01-19,9232.99,2,0,10177.909999999996
41,2022-01-20,9191.53,2,0,10132.249999999998
42,2022-01-21,9433.38,0,0,10398.599999999997
43,2022-01-24,9205.35,1,0,10147.469999999998
44,2022-01-25,9371.19,2,0,10330.109999999995
45,2022-01-26,9025.69,1,0,9949.609999999995
46,2022-01-27,9184.62,2,0,10124.639999999996
47,2022-01-28,9474.84,1,0,10444.259999999998
48,2022-02-07,9509.39,2,0,10482.309999999998
49,2022-02-08,9799.61,0,0,10801.929999999997
50,2022-02-09,9778.88,2,2,10779.099999999997
51,2022-02-10,9122.429999999998,0,0,10779.099999999997
52,2022-02-11,9274.45,1,1,10779.099999999997
53,2022-02-14,9585.4,2,2,11140.449999999995
54,2022-02-15,9585.4,0,0,11140.449999999995
55,2022-02-16,9585.4,2,0,11140.449999999995
56,2022-02-17,9585.4,0,0,11140.449999999995
57,2022-02-18,9585.4,1,1,11140.449999999995
58,2022-02-21,9585.4,2,0,11140.449999999995
59,2022-02-22,9585.4,0,0,11140.449999999995
60,2022-02-23,9329.73,2,0,10843.339999999997
61,2022-02-24,9537.03,1,0,11084.239999999998
62,2022-02-25,9661.41,0,0,11228.779999999995
63,2022-02-28,9537.03,1,0,11084.239999999998
64,2022-03-01,9454.11,2,0,10987.879999999996
65,2022-03-02,9302.09,0,0,10811.219999999998
66,2022-03-03,9039.51,1,0,10506.079999999996
67,2022-03-04,8604.179999999998,0,0,10000.189999999997
68,2022-03-07,8224.13,1,0,9558.539999999995
69,2022-03-08,8065.2,2,0,9373.849999999997
70,2022-03-09,8272.5,0,0,9614.749999999996
71,2022-03-10,8258.679999999998,1,0,9598.689999999997
72,2022-03-11,8189.579999999999,2,0,9518.389999999996
73,2022-03-14,7795.709999999999,1,0,9060.679999999997
74,2022-03-15,8279.41,1,0,9622.779999999995
75,2022-03-16,8438.34,0,0,9807.469999999998
76,2022-03-17,8452.16,1,0,9823.529999999995
77,2022-03-18,8541.99,2,0,9927.919999999996
78,2022-03-21,8493.619999999999,2,0,9871.709999999995
79,2022-03-22,8728.56,0,0,10144.729999999998
80,2022-03-23,8583.449999999999,2,0,9976.099999999997
81,2022-03-24,8604.179999999998,0,0,10000.189999999997
82,2022-03-25,8272.5,0,0,9614.749999999996
83,2022-03-28,8376.15,1,0,9735.199999999995
84,2022-03-29,8645.64,0,0,10048.369999999995
85,2022-03-30,8604.179999999998,1,0,10000.189999999997
86,2022-03-31,8604.179999999998,0,0,10000.189999999997
87,2022-04-01,8431.429999999998,1,0,9799.439999999997
88,2022-04-06,8313.96,2,0,9662.929999999997
89,2022-04-07,8168.849999999999,0,0,9494.299999999996
90,2022-04-08,7726.61,2,0,8980.379999999996
91,2022-04-11,7982.28,0,0,9277.489999999998
92,2022-04-12,7754.25,2,0,9012.499999999996
93,2022-04-13,7781.889999999999,0,0,9044.619999999995
94,2022-04-14,7857.899999999999,1,0,9132.949999999995
95,2022-04-15,7878.63,2,0,9157.039999999995
96,2022-04-18,8003.009999999999,0,0,9301.579999999996
97,2022-04-19,7844.079999999999,2,0,9116.889999999996
98,2022-04-20,7491.669999999999,0,0,8707.359999999997
99,2022-04-21,7298.19,1,0,8482.519999999997
100,2022-04-22,6703.929999999999,1,0,7791.939999999996
101,2022-04-25,6738.48,0,0,7832.0899999999965
102,2022-04-26,7180.72,2,0,8346.009999999997
103,2022-04-27,7173.81,0,0,8337.979999999998
104,2022-04-28,7429.48,1,0,8635.089999999997
105,2022-04-29,7519.31,2,0,8739.479999999998
106,2022-05-05,7242.91,0,0,8418.279999999997
107,2022-05-06,7457.119999999999,1,0,8667.209999999995
108,2022-05-09,7546.95,1,0,8771.599999999997
109,2022-05-10,7671.329999999999,0,0,8916.139999999996
110,2022-05-11,7602.23,1,0,8835.839999999997
111,2022-05-12,7705.88,2,0,8956.289999999997
112,2022-05-13,7726.61,0,0,8980.379999999996
113,2022-05-16,7816.44,1,0,9084.769999999997
114,2022-05-17,7906.269999999999,0,0,9189.159999999996
115,2022-05-18,8016.829999999999,1,0,9317.639999999996
116,2022-05-19,8279.41,2,0,9622.779999999995
117,2022-05-20,8279.41,0,0,9622.779999999995
118,2022-05-23,7975.369999999999,2,0,9269.459999999995
119,2022-05-24,8072.11,0,0,9381.879999999996
120,2022-05-25,8092.84,1,0,9405.969999999998
121,2022-05-26,8099.75,2,0,9413.999999999996
122,2022-05-27,8079.019999999999,0,0,9389.909999999996
123,2022-05-30,8120.48,1,0,9438.089999999997
124,2022-05-31,8279.41,2,0,9622.779999999995
125,2022-06-01,8548.9,1,0,9935.949999999995
126,2022-06-02,8749.289999999999,1,0,10168.819999999996
127,2022-06-06,8652.55,2,0,10056.399999999996
128,2022-06-07,8707.83,0,0,10120.639999999996
129,2022-06-08,8548.9,2,0,9935.949999999995
130,2022-06-09,8811.48,0,0,10241.089999999997
131,2022-06-10,8949.679999999998,0,0,10401.689999999997
132,2022-06-13,8942.769999999999,2,0,10393.659999999996
133,2022-06-14,8825.3,0,0,10257.149999999996
134,2022-06-15,8859.85,1,0,10297.299999999996
135,2022-06-16,9053.33,2,0,10522.139999999996
136,2022-06-17,9053.33,1,0,10522.139999999996
137,2022-06-20,8846.03,2,0,10281.239999999998
138,2022-06-21,8652.55,0,0,10056.399999999996
139,2022-06-22,9433.38,2,0,10963.789999999995
140,2022-06-23,10380.05,0,0,12063.899999999996
141,2022-06-24,10780.83,1,0,12529.639999999996
142,2022-06-27,11858.79,2,2,13782.319999999996
143,2022-06-28,12349.4,1,1,13782.319999999996
144,2022-06-29,12978.21,2,2,14483.929999999997
145,2022-06-30,12197.38,0,0,14483.929999999997
146,2022-07-01,12563.61,1,1,14483.929999999997
147,2022-07-04,12777.819999999998,0,0,14730.689999999997
148,2022-07-05,13047.31,1,0,15041.129999999996
149,2022-07-06,13337.53,0,0,15375.449999999995
150,2022-07-07,12632.71,2,2,14563.529999999995
151,2022-07-08,12294.12,0,0,14563.529999999995
152,2022-07-11,11699.86,1,1,14563.529999999995
153,2022-07-12,12086.819999999998,2,2,15045.129999999996
154,2022-07-13,12404.679999999998,0,0,15045.129999999996
155,2022-07-14,12888.38,1,1,15045.129999999996
156,2022-07-15,12853.83,0,0,15004.829999999996
157,2022-07-18,13821.23,1,0,16133.229999999996
158,2022-07-19,14152.91,2,2,16520.109999999997
159,2022-07-20,13337.53,1,1,16520.109999999997
160,2022-07-21,13600.11,2,2,16845.01
161,2022-07-22,12998.94,0,0,16845.01
162,2022-07-25,13330.62,1,1,16845.01
163,2022-07-26,14463.86,0,0,18276.73
164,2022-07-27,14498.41,1,0,18320.38
165,2022-07-28,14705.71,0,0,18582.28
