,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0,0,10000.0
1,2021-11-24,10331.59,0,0,10000.0
2,2021-11-25,10142.11,0,0,10000.0
3,2021-11-26,10473.7,0,0,10000.0
4,2021-11-29,10773.71,0,0,10000.0
5,2021-11-30,11089.51,0,0,10000.0
6,2021-12-01,10789.5,0,0,10000.0
7,2021-12-02,11105.3,0,0,10000.0
8,2021-12-03,10821.08,0,0,10000.0
9,2021-12-06,10726.34,0,0,10000.0
10,2021-12-07,11152.67,1,1,10000.0
11,2021-12-08,11231.62,0,0,10056.65
12,2021-12-09,11563.21,0,0,10294.58
13,2021-12-10,11515.84,2,2,10260.59
14,2021-12-13,11594.79,0,0,10260.59
15,2021-12-14,11579.0,0,0,10260.59
16,2021-12-15,11610.58,0,0,10260.59
17,2021-12-16,11500.05,0,0,10260.59
18,2021-12-17,11105.3,0,0,10260.59
19,2021-12-20,11215.83,0,0,10260.59
20,2021-12-21,11168.46,2,0,10260.59
21,2021-12-22,11373.73,0,0,10260.59
22,2021-12-23,10852.66,0,0,10260.59
23,2021-12-24,9952.63,0,0,10260.59
24,2021-12-27,10078.95,0,0,10260.59
25,2021-12-28,10047.37,1,1,10260.59
26,2021-12-29,10221.06,0,0,10402.49
27,2021-12-30,10268.43,0,0,10441.19
28,2021-12-31,10489.49,0,0,10621.79
29,2022-01-04,10457.91,2,2,10595.99
30,2022-01-05,10426.33,0,0,10595.99
31,2022-01-06,10205.27,0,0,10595.99
32,2022-01-07,10236.85,0,0,10595.99
33,2022-01-10,10426.33,1,1,10595.99
34,2022-01-11,10331.59,0,0,10518.95
35,2022-01-12,10426.33,0,0,10595.99
36,2022-01-13,10236.85,0,0,10441.91
37,2022-01-14,10663.18,0,0,10788.59
38,2022-01-17,10615.81,2,2,10750.07
39,2022-01-18,10663.18,0,0,10750.07
40,2022-01-19,10363.17,0,0,10750.07
41,2022-01-20,10410.54,0,0,10750.07
42,2022-01-21,10205.27,2,0,10750.07
43,2022-01-24,9636.83,0,0,10750.07
44,2022-01-25,9747.36,0,0,10750.07
45,2022-01-26,9463.14,0,0,10750.07
46,2022-01-27,9636.83,0,0,10750.07
47,2022-01-28,8942.07,2,0,10750.07
