,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0.0,0,10000.0
1,2021-11-24,9750.22,0.0,0,10000.0
2,2021-11-25,9522.160000000002,0.0,0,10000.0
3,2021-11-26,9467.860000000002,0.0,0,10000.0
4,2021-11-29,9304.96,0.0,0,10000.0
5,2021-11-30,9543.88,0.0,0,10000.0
6,2021-12-01,9424.420000000002,0.0,0,10000.0
7,2021-12-02,9685.06,0.0,0,10000.0
8,2021-12-03,9858.820000000002,0.0,0,10000.0
9,2021-12-06,10054.3,0.0,0,10000.0
10,2021-12-07,10065.160000000002,2.0,0,10000.0
11,2021-12-08,9869.68,2.0,0,10000.0
12,2021-12-09,9804.52,0.0,0,10000.0
13,2021-12-10,10043.44,0.0,0,10000.0
14,2021-12-13,9717.64,0.0,0,10000.0
15,2021-12-14,9554.74,0.0,0,10000.0
16,2021-12-15,10021.72,0.0,0,10000.0
17,2021-12-16,10021.72,0.0,0,10000.0
18,2021-12-17,9652.48,0.0,0,10000.0
19,2021-12-20,9706.78,0.0,0,10000.0
20,2021-12-21,9978.28,0.0,0,10000.0
21,2021-12-22,10412.68,0.0,0,10000.0
22,2021-12-23,10043.44,2.0,0,10000.0
23,2021-12-24,9869.68,0.0,0,10000.0
24,2021-12-27,9945.7,0.0,0,10000.0
25,2021-12-28,9804.52,0.0,0,10000.0
26,2021-12-29,9989.14,0.0,0,10000.0
27,2021-12-30,9880.54,0.0,0,10000.0
28,2021-12-31,10043.44,0.0,0,10000.0
29,2022-01-04,9837.100000000002,0.0,0,10000.0
30,2022-01-05,10054.3,0.0,0,10000.0
31,2022-01-06,10553.860000000002,0.0,0,10000.0
32,2022-01-07,11183.74,2.0,0,10000.0
33,2022-01-10,11444.38,2.0,0,10000.0
34,2022-01-11,11444.38,2.0,0,10000.0
35,2022-01-12,11661.580000000002,2.0,0,10000.0
36,2022-01-13,11238.04,2.0,0,10000.0
37,2022-01-14,11172.88,0.0,0,10000.0
38,2022-01-17,11965.660000000002,0.0,0,10000.0
39,2022-01-18,12009.100000000002,2.0,0,10000.0
40,2022-01-19,12095.98,0.0,0,10000.0
