,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0,0,10000.0
1,2021-11-24,10135.240000000002,1,1,10000.0
2,2021-11-25,10203.84,0,0,10053.9
3,2021-11-26,9849.080000000002,1,1,9775.160000000002
4,2021-11-29,10166.6,1,1,10076.48
5,2021-11-30,10237.16,0,0,10145.6
6,2021-12-01,10056.84,1,1,9968.96
7,2021-12-02,10003.920000000002,2,0,9916.85
8,2021-12-03,9858.88,0,0,9774.03
9,2021-12-06,9858.88,1,1,9774.03
10,2021-12-07,10021.56,0,0,9935.05
11,2021-12-08,10062.72,2,2,9975.79
12,2021-12-09,9629.56,1,1,9975.79
13,2021-12-10,9725.6,0,0,10055.170000000002
14,2021-12-13,9823.6,0,0,10136.170000000002
15,2021-12-14,9666.8,1,1,10006.570000000003
16,2021-12-15,9704.04,0,0,10043.43
17,2021-12-16,9572.72,2,0,9913.45
18,2021-12-17,9529.6,0,0,9870.77
19,2021-12-20,9670.72,1,1,10010.45
20,2021-12-21,9776.56,2,2,10118.99
21,2021-12-22,9706.0,1,1,10118.99
22,2021-12-23,9547.240000000002,1,1,9986.96
23,2021-12-24,9637.4,0,0,10077.12
24,2021-12-27,9947.080000000002,0,0,10386.8
25,2021-12-28,9784.4,2,2,10224.12
26,2021-12-29,9790.28,2,0,10224.12
27,2021-12-30,9788.320000000002,1,1,10224.12
28,2021-12-31,9949.04,0,0,10357.78
29,2022-01-04,9988.240000000002,2,2,10390.38
30,2022-01-05,9704.04,0,0,10390.38
31,2022-01-06,9664.84,1,1,10390.38
32,2022-01-07,10250.88,0,0,10892.7
33,2022-01-10,9998.04,0,0,10675.98
34,2022-01-11,10035.28,2,2,10707.9
35,2022-01-12,9829.48,2,0,10707.9
36,2022-01-13,9845.16,1,1,10707.9
37,2022-01-14,10519.4,1,1,11292.7
38,2022-01-17,10556.64,0,0,11331.080000000002
39,2022-01-18,10460.6,2,2,11232.1
40,2022-01-19,10317.520000000002,2,0,11232.1
41,2022-01-20,10384.16,0,0,11232.1
42,2022-01-21,10468.44,2,0,11232.1
43,2022-01-24,9835.36,0,0,11232.1
44,2022-01-25,9539.4,2,0,11232.1
45,2022-01-26,8916.12,1,1,11232.1
46,2022-01-27,8927.880000000001,0,0,11243.919999999998
47,2022-01-28,9002.36,1,1,11318.78
48,2022-02-07,9037.64,1,1,11361.259999999998
49,2022-02-08,9172.88,1,1,11529.62
50,2022-02-09,9123.88,2,2,11468.37
51,2022-02-10,8937.680000000002,0,0,11468.37
52,2022-02-11,8745.6,1,1,11468.37
53,2022-02-14,8865.16,1,1,11593.419999999998
54,2022-02-15,8882.800000000001,1,1,11615.56
55,2022-02-16,8786.76,1,1,11491.1
56,2022-02-17,8927.880000000001,0,0,11674.7
57,2022-02-18,9302.240000000002,1,1,12161.75
58,2022-02-21,9098.4,0,0,11895.509999999998
59,2022-02-22,9190.520000000002,0,0,12015.83
60,2022-02-23,8773.04,2,0,11470.55
61,2022-02-24,8790.680000000002,0,0,11493.59
62,2022-02-25,8751.480000000001,1,0,11442.39
63,2022-02-28,8814.2,0,0,11524.31
64,2022-03-01,9225.8,1,0,12061.91
65,2022-03-02,9033.72,2,2,11811.03
66,2022-03-03,9118.0,0,0,11811.03
67,2022-03-04,8871.04,2,0,11811.03
68,2022-03-07,8579.0,0,0,11811.03
69,2022-03-08,8173.280000000001,2,0,11811.03
70,2022-03-09,8173.280000000001,1,1,11811.03
71,2022-03-10,8116.44,2,0,11745.49
72,2022-03-11,7965.520000000001,1,1,11571.47
73,2022-03-14,7465.72,2,0,10875.32
74,2022-03-15,7708.760000000001,1,1,11213.84
75,2022-03-16,7793.040000000001,1,1,11335.1
76,2022-03-17,7755.800000000001,0,0,11281.14
77,2022-03-18,7861.640000000001,1,0,11434.5
78,2022-03-21,7844.000000000001,0,0,11408.94
79,2022-03-22,7945.920000000001,1,0,11556.62
80,2022-03-23,7718.56,2,0,11227.18
81,2022-03-24,7646.040000000001,0,0,11122.1
82,2022-03-25,7802.84,2,0,11349.3
83,2022-03-28,7589.200000000001,0,0,11039.74
84,2022-03-29,7706.800000000001,2,0,11210.14
85,2022-03-30,7579.400000000001,0,0,11025.54
86,2022-03-31,7593.12,1,0,11045.42
87,2022-04-01,7577.44,1,0,11022.7
88,2022-04-06,7646.040000000001,2,0,11122.1
89,2022-04-07,7328.520000000001,0,0,10662.02
90,2022-04-08,6830.680000000001,1,1,9940.660000000002
91,2022-04-11,7144.280000000001,0,0,10396.66
92,2022-04-12,6960.040000000001,1,0,10128.76
93,2022-04-13,7128.6,1,0,10373.86
94,2022-04-14,6944.3600000000015,2,0,10105.96
95,2022-04-15,7050.200000000001,1,0,10259.86
96,2022-04-18,7185.4400000000005,0,0,10456.51
97,2022-04-19,7009.040000000001,0,0,10200.01
98,2022-04-20,6907.12,2,0,10051.81
99,2022-04-21,6705.240000000002,1,0,9758.26
100,2022-04-22,6283.84,2,0,9145.51
101,2022-04-25,5944.760000000001,0,0,8652.460000000001
102,2022-04-26,6187.8,1,0,9005.86
103,2022-04-27,6034.920000000001,2,0,8783.560000000001
104,2022-04-28,6372.040000000001,1,0,9273.76
105,2022-04-29,6477.880000000001,0,0,9427.66
106,2022-05-05,7124.680000000001,1,0,10368.160000000002
107,2022-05-06,7444.160000000001,0,0,10832.71
108,2022-05-09,7479.44,0,0,10884.01
109,2022-05-10,7518.640000000001,2,0,10941.01
110,2022-05-11,7636.240000000002,0,0,11112.01
111,2022-05-12,7646.040000000001,1,0,11126.26
112,2022-05-13,7502.960000000002,0,0,10918.21
113,2022-05-16,7577.44,0,0,11026.51
114,2022-05-17,7567.640000000001,2,0,11012.26
115,2022-05-18,7587.240000000002,0,0,11040.76
116,2022-05-19,7626.44,2,0,11097.76
117,2022-05-20,7822.44,1,0,11382.76
118,2022-05-23,7355.960000000002,2,0,10704.46
119,2022-05-24,7838.12,1,0,11405.56
120,2022-05-25,7616.640000000001,2,0,11083.51
121,2022-05-26,7481.400000000001,0,0,10886.86
122,2022-05-27,7636.240000000002,2,0,11112.01
123,2022-05-30,7736.200000000001,0,0,11257.36
124,2022-05-31,7734.240000000002,1,0,11254.51
125,2022-06-01,7834.200000000001,0,0,11399.86
126,2022-06-02,8618.2,0,0,12539.86
127,2022-06-06,9480.6,1,0,13793.86
128,2022-06-07,10429.240000000002,0,0,15173.26
129,2022-06-08,10135.240000000002,2,2,14745.76
130,2022-06-09,10037.240000000002,0,0,14745.76
131,2022-06-10,10556.64,0,0,14745.76
132,2022-06-13,8202.680000000002,0,0,14745.76
133,2022-06-14,7826.3600000000015,2,0,14745.76
134,2022-06-15,7924.3600000000015,2,0,14745.76
135,2022-06-16,8028.240000000002,1,1,14745.76
136,2022-06-17,8377.12,1,1,15258.4
137,2022-06-20,7918.480000000001,2,0,14455.78
138,2022-06-21,7671.520000000001,2,0,14023.6
139,2022-06-22,7806.760000000001,1,1,14260.27
140,2022-06-23,7740.12,0,0,14139.57
141,2022-06-24,7632.320000000001,2,0,13944.32
142,2022-06-27,7885.160000000001,1,1,14402.27
143,2022-06-28,7795.000000000001,2,0,14238.05
144,2022-06-29,7957.680000000001,1,0,14534.36
145,2022-06-30,8198.76,0,0,14973.47
146,2022-07-01,8312.44,2,2,15180.53
147,2022-07-04,7814.6,0,0,15180.53
148,2022-07-05,7842.040000000001,0,0,15180.53
149,2022-07-06,7800.880000000001,2,0,15180.53
150,2022-07-07,7742.080000000001,0,0,15180.53
151,2022-07-08,7440.240000000002,1,1,15180.53
152,2022-07-11,7338.320000000001,2,0,15014.13
153,2022-07-12,7355.960000000002,0,0,15042.93
154,2022-07-13,7361.84,2,0,15052.53
155,2022-07-14,7120.760000000001,0,0,14658.929999999997
156,2022-07-15,7189.3600000000015,1,1,14770.93
157,2022-07-18,7685.240000000002,1,1,15747.509999999998
158,2022-07-19,7571.56,2,2,15516.669999999996
159,2022-07-20,7467.680000000001,0,0,15516.669999999996
160,2022-07-21,7420.640000000001,2,0,15516.669999999996
161,2022-07-22,7363.800000000001,1,1,15516.669999999996
162,2022-07-25,7352.040000000001,2,0,15496.869999999995
163,2022-07-26,7381.44,0,0,15546.369999999995
164,2022-07-27,7426.520000000001,2,2,15622.269999999997
165,2022-07-28,7216.800000000001,0,0,15622.269999999997
166,2022-07-29,7404.960000000002,2,0,15622.269999999997
167,2022-08-01,6885.56,0,0,15622.269999999997
168,2022-08-02,7573.520000000001,1,1,15622.269999999997
169,2022-08-03,7567.640000000001,0,0,15612.579999999994
170,2022-08-04,8324.2,1,1,16859.359999999993
171,2022-08-05,8516.28,2,2,17233.719999999994
