,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0,0,10000.0
1,2021-11-24,9896.35,0,0,10000.0
2,2021-11-25,10497.52,0,0,10000.0
3,2021-11-26,10919.03,0,0,10000.0
4,2021-11-29,10697.91,0,0,10000.0
5,2021-11-30,10366.23,0,0,10000.0
6,2021-12-01,10297.13,2,0,10000.0
7,2021-12-02,10124.38,0,0,10000.0
8,2021-12-03,10165.84,0,0,10000.0
9,2021-12-06,9827.25,0,0,10000.0
10,2021-12-07,9910.17,0,0,10000.0
11,2021-12-08,9882.53,0,0,10000.0
12,2021-12-09,9675.23,0,0,10000.0
13,2021-12-10,9737.42,0,0,10000.0
14,2021-12-13,9689.05,0,0,10000.0
15,2021-12-14,9861.8,0,0,10000.0
16,2021-12-15,9661.41,0,0,10000.0
17,2021-12-16,9357.37,0,0,10000.0
18,2021-12-17,9440.29,0,0,10000.0
19,2021-12-20,9467.929999999998,0,0,10000.0
20,2021-12-21,9564.67,0,0,10000.0
21,2021-12-22,9412.65,0,0,10000.0
22,2021-12-23,9004.96,0,0,10000.0
23,2021-12-24,9143.16,0,0,10000.0
24,2021-12-27,9163.89,1,1,10000.0
25,2021-12-28,9163.89,0,0,10000.0
26,2021-12-29,10082.92,0,0,10801.990000000002
27,2021-12-30,11091.78,0,0,11682.37
28,2021-12-31,11299.08,0,0,11863.27
29,2022-01-04,10421.51,2,2,11097.46
30,2022-01-05,10538.98,2,0,11097.46
31,2022-01-06,10172.75,2,0,11097.46
32,2022-01-07,10034.55,1,1,11097.46
33,2022-01-10,10089.83,0,0,11146.34
34,2022-01-11,10158.929999999998,0,0,11207.44
35,2022-01-12,9730.51,2,0,10828.62
36,2022-01-13,9771.97,2,0,10865.28
37,2022-01-14,9778.88,1,1,10871.39
38,2022-01-17,9695.96,0,0,10783.07
39,2022-01-18,9571.58,0,0,10650.59
40,2022-01-19,9232.99,0,0,10289.95
41,2022-01-20,9191.53,0,0,10245.79
42,2022-01-21,9433.38,1,1,10503.39
43,2022-01-24,9205.35,1,1,10251.93
44,2022-01-25,9371.19,0,0,10436.25
45,2022-01-26,9025.69,0,0,10052.25
46,2022-01-27,9184.62,0,0,10228.89
47,2022-01-28,9474.84,0,0,10551.45
48,2022-02-07,9509.39,1,1,10589.85
49,2022-02-08,9799.61,1,0,10912.83
50,2022-02-09,9778.88,0,0,10889.76
51,2022-02-10,9122.429999999998,0,0,10159.21
52,2022-02-11,9274.45,0,0,10328.39
53,2022-02-14,9585.4,1,0,10674.44
54,2022-02-15,9585.4,0,0,10674.44
55,2022-02-16,9585.4,0,0,10674.44
56,2022-02-17,9585.4,0,0,10674.44
57,2022-02-18,9585.4,0,0,10674.44
58,2022-02-21,9585.4,1,0,10674.44
59,2022-02-22,9585.4,1,0,10674.44
60,2022-02-23,9329.73,2,0,10389.91
61,2022-02-24,9537.03,0,0,10620.61
62,2022-02-25,9661.41,2,2,10759.03
63,2022-02-28,9537.03,0,0,10759.03
64,2022-03-01,9454.11,2,0,10759.03
65,2022-03-02,9302.09,0,0,10759.03
66,2022-03-03,9039.51,0,0,10759.03
67,2022-03-04,8604.179999999998,0,0,10759.03
68,2022-03-07,8224.13,0,0,10759.03
69,2022-03-08,8065.2,0,0,10759.03
70,2022-03-09,8272.5,0,0,10759.03
71,2022-03-10,8258.679999999998,0,0,10759.03
72,2022-03-11,8189.579999999999,0,0,10759.03
73,2022-03-14,7795.709999999999,0,0,10759.03
74,2022-03-15,8279.41,0,0,10759.03
75,2022-03-16,8438.34,0,0,10759.03
76,2022-03-17,8452.16,0,0,10759.03
77,2022-03-18,8541.99,0,0,10759.03
78,2022-03-21,8493.619999999999,0,0,10759.03
79,2022-03-22,8728.56,2,0,10759.03
80,2022-03-23,8583.449999999999,2,0,10759.03
81,2022-03-24,8604.179999999998,2,0,10759.03
82,2022-03-25,8272.5,2,0,10759.03
83,2022-03-28,8376.15,2,0,10759.03
84,2022-03-29,8645.64,2,0,10759.03
85,2022-03-30,8604.179999999998,0,0,10759.03
86,2022-03-31,8604.179999999998,2,0,10759.03
87,2022-04-01,8431.429999999998,2,0,10759.03
88,2022-04-06,8313.96,2,0,10759.03
89,2022-04-07,8168.849999999999,0,0,10759.03
90,2022-04-08,7726.61,0,0,10759.03
91,2022-04-11,7982.28,0,0,10759.03
92,2022-04-12,7754.25,0,0,10759.03
93,2022-04-13,7781.889999999999,0,0,10759.03
94,2022-04-14,7857.899999999999,0,0,10759.03
95,2022-04-15,7878.63,0,0,10759.03
96,2022-04-18,8003.009999999999,0,0,10759.03
97,2022-04-19,7844.079999999999,0,0,10759.03
98,2022-04-20,7491.669999999999,0,0,10759.03
99,2022-04-21,7298.19,0,0,10759.03
100,2022-04-22,6703.929999999999,1,1,10759.03
101,2022-04-25,6738.48,0,0,10803.38
102,2022-04-26,7180.72,0,0,11371.06
103,2022-04-27,7173.81,0,0,11362.190000000002
104,2022-04-28,7429.48,0,0,11690.38
105,2022-04-29,7519.31,2,2,11805.690000000002
106,2022-05-05,7242.91,0,0,11805.690000000002
107,2022-05-06,7457.119999999999,1,1,11805.690000000002
108,2022-05-09,7546.95,1,1,11919.440000000002
