,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,1,1,10000.0
1,2021-11-24,9893.79,1,0,9893.79
2,2021-11-25,9837.89,1,0,9837.89
3,2021-11-26,9798.76,1,0,9798.76
4,2021-11-29,9759.63,0,0,9759.63
5,2021-11-30,9871.43,1,0,9871.43
6,2021-12-01,9843.48,2,0,9843.48
7,2021-12-02,9877.02,0,0,9877.02
8,2021-12-03,10128.570000000002,2,2,10128.570000000003
9,2021-12-06,10329.81,0,0,10128.570000000003
10,2021-12-07,10335.4,1,1,10128.570000000003
11,2021-12-08,10463.97,2,2,10254.610000000002
12,2021-12-09,10285.09,0,0,10254.610000000002
13,2021-12-10,10223.6,2,0,10254.610000000002
14,2021-12-13,9837.89,0,0,10254.610000000002
15,2021-12-14,9821.12,0,0,10254.610000000002
16,2021-12-15,9916.15,2,0,10254.610000000002
17,2021-12-16,9832.3,0,0,10254.610000000002
18,2021-12-17,9804.35,1,1,10254.610000000002
19,2021-12-20,9843.48,2,2,10295.560000000003
20,2021-12-21,9731.68,0,0,10295.560000000003
21,2021-12-22,9692.55,2,0,10295.560000000003
22,2021-12-23,9686.96,0,0,10295.560000000003
23,2021-12-24,9636.65,2,0,10295.560000000003
24,2021-12-27,9608.7,0,0,10295.560000000003
25,2021-12-28,9373.92,0,0,10295.560000000003
26,2021-12-29,9413.05,1,1,10295.560000000003
27,2021-12-30,9222.99,2,0,10087.480000000003
28,2021-12-31,9323.61,0,0,10197.640000000005
29,2022-01-04,9597.52,1,0,10497.520000000002
30,2022-01-05,9580.75,0,0,10479.160000000003
31,2022-01-06,9625.47,1,0,10528.120000000004
32,2022-01-07,9619.88,2,2,10522.000000000004
33,2022-01-10,9742.86,0,0,10522.000000000004
34,2022-01-11,9513.67,2,0,10522.000000000004
35,2022-01-12,9502.49,0,0,10522.000000000004
36,2022-01-13,9139.14,2,0,10522.000000000004
37,2022-01-14,9077.65,0,0,10522.000000000004
38,2022-01-17,9245.35,1,1,10522.000000000004
39,2022-01-18,9234.17,2,0,10509.280000000004
40,2022-01-19,9698.14,1,0,11037.160000000003
41,2022-01-20,9709.320000000002,2,2,11049.880000000005
