,tradeDate,B&H,action,operation,return
0,2021-11-23,10000.0,0.0,0,10000.0
1,2021-11-24,10331.59,0.0,0,10000.0
2,2021-11-25,10142.11,0.0,0,10000.0
3,2021-11-26,10473.7,0.0,0,10000.0
4,2021-11-29,10773.71,0.0,0,10000.0
5,2021-11-30,11089.51,2.0,0,10000.0
6,2021-12-01,10789.5,2.0,0,10000.0
7,2021-12-02,11105.3,0.0,0,10000.0
8,2021-12-03,10821.08,2.0,0,10000.0
9,2021-12-06,10726.34,0.0,0,10000.0
10,2021-12-07,11152.67,1.0,1,10000.0
11,2021-12-08,11231.62,0.0,0,10070.8
12,2021-12-09,11563.21,2.0,2,10368.160000000002
13,2021-12-10,11515.84,2.0,0,10368.160000000002
14,2021-12-13,11594.79,0.0,0,10368.160000000002
15,2021-12-14,11579.0,2.0,0,10368.160000000002
16,2021-12-15,11610.58,0.0,0,10368.160000000002
17,2021-12-16,11500.05,0.0,0,10368.160000000002
18,2021-12-17,11105.3,1.0,1,10368.160000000002
19,2021-12-20,11215.83,1.0,0,10471.34
20,2021-12-21,11168.46,0.0,0,10427.12
21,2021-12-22,11373.73,0.0,0,10618.740000000002
22,2021-12-23,10852.66,0.0,0,10132.320000000002
23,2021-12-24,9952.63,1.0,0,9292.14
24,2021-12-27,10078.95,1.0,0,9410.06
25,2021-12-28,10047.37,0.0,0,9380.580000000002
26,2021-12-29,10221.06,1.0,0,9542.72
27,2021-12-30,10268.43,0.0,0,9586.94
28,2021-12-31,10489.49,0.0,0,9793.3
29,2022-01-04,10457.91,2.0,2,9763.820000000002
30,2022-01-05,10426.33,0.0,0,9763.820000000002
31,2022-01-06,10205.27,0.0,0,9763.820000000002
32,2022-01-07,10236.85,0.0,0,9763.820000000002
33,2022-01-10,10426.33,0.0,0,9763.820000000002
34,2022-01-11,10331.59,0.0,0,9763.820000000002
35,2022-01-12,10426.33,0.0,0,9763.820000000002
36,2022-01-13,10236.85,2.0,0,9763.820000000002
37,2022-01-14,10663.18,0.0,0,9763.820000000002
